#t/Tc 	 (Rf-Ro)/Ro 	 (Rfmax-Ro)/Ro 	 H/R 	 H/Rmax 	 Ep/Eo 	 Ek/Eo 	 Ec/Eo 	 Ekx/Eo 	 Eky/Eo 	 t/(d/g)^0.5 	 H/d 	 KE/mgd 	 KEx/mgd 	 KEy/mgd 
2.08869203897 	 11.8489970435 	 11.9776989863 	 0.357755056386 	 0.353666984435 	 0.123361326921 	 0.00297109598984 	 0.87366757709 	 0.00106800639217 	 0.00106800639217 	 0.600669192837 	 0.829129138454 	 0.160764815956 	 0.0577893988155 	 0.0577893988155 
2.10234360922 	 11.3599473951 	 12.0195468645 	 0.37117681583 	 0.351834806332 	 0.122916082569 	 0.00286545355709 	 0.874218463874 	 0.00111819410705 	 0.00111819410705 	 0.604595131907 	 0.827493578713 	 0.155048546163 	 0.0605050359993 	 0.0605050359993 
2.11599517947 	 11.8480282161 	 12.0578651146 	 0.356384516824 	 0.350122755353 	 0.122461968607 	 0.0027702329163 	 0.874767798477 	 0.00115511604323 	 0.00115511604323 	 0.608521070978 	 0.825890513537 	 0.149896195366 	 0.0625028672018 	 0.0625028672018 
2.12964674972 	 11.8097595346 	 12.092377922 	 0.356780390692 	 0.348546420566 	 0.122015161994 	 0.00267905231575 	 0.87530578569 	 0.00118572224581 	 0.00118572224581 	 0.612447010048 	 0.824345216475 	 0.14496244953 	 0.0641589565848 	 0.0641589565848 
2.14329831997 	 11.8855442548 	 12.1233730933 	 0.354011250111 	 0.347065592705 	 0.121572806985 	 0.00259049396169 	 0.875836699054 	 0.0012188628387 	 0.0012188628387 	 0.616372949119 	 0.822786199486 	 0.140170592404 	 0.0659521808145 	 0.0659521808145 
2.15694989022 	 11.7399278984 	 12.1502830098 	 0.357399233627 	 0.345718558688 	 0.121118054679 	 0.00251680060394 	 0.876365144717 	 0.00123850112995 	 0.00123850112995 	 0.620298888189 	 0.821273396989 	 0.136183074284 	 0.0670148009012 	 0.0670148009012 
2.17060146046 	 11.7402842027 	 12.1723321928 	 0.356666502218 	 0.344441895356 	 0.120683040617 	 0.00243218989835 	 0.876884769485 	 0.00123713961119 	 0.00123713961119 	 0.62422482726 	 0.819612563698 	 0.131604822838 	 0.0669411296655 	 0.0669411296655 
2.18425303071 	 12.0198309356 	 12.1872581625 	 0.348340711978 	 0.343393664198 	 0.120274668981 	 0.00235995801046 	 0.877365373008 	 0.00122700255388 	 0.00122700255388 	 0.62815076633 	 0.818044159391 	 0.127696384268 	 0.0663926175477 	 0.0663926175477 
2.19790460096 	 12.0241866554 	 12.1959483227 	 0.347563340963 	 0.342516245588 	 0.119875822098 	 0.00221907567575 	 0.877905102226 	 0.0011576396825 	 0.0011576396825 	 0.632076705401 	 0.816491641315 	 0.120073297471 	 0.0626394203138 	 0.0626394203138 
2.21155617121 	 12.02549177 	 12.2037550766 	 0.346846500729 	 0.341641950413 	 0.119501669015 	 0.00207688305772 	 0.878421447927 	 0.00110709785515 	 0.00110709785515 	 0.636002644471 	 0.81488929824 	 0.112379311768 	 0.059904622246 	 0.059904622246 
2.22520774146 	 11.8480322195 	 12.2094832273 	 0.350935182978 	 0.340812022066 	 0.119146179071 	 0.00197431307137 	 0.878879507858 	 0.00103914538618 	 0.00103914538618 	 0.639928583542 	 0.813262403717 	 0.106829290822 	 0.0562277413224 	 0.0562277413224 
2.23885931171 	 11.8520516521 	 12.21151786 	 0.350160064468 	 0.340113261358 	 0.118828317776 	 0.00189589765411 	 0.87927578457 	 0.000998827632397 	 0.000998827632397 	 0.643854522612 	 0.811719995061 	 0.102586263949 	 0.054046163787 	 0.054046163787 
2.25251088195 	 11.8589375327 	 12.2115258546 	 0.34930132077 	 0.33946073055 	 0.118507415952 	 0.00183708105161 	 0.879655502997 	 0.000956146161097 	 0.000956146161097 	 0.647780461683 	 0.810163144376 	 0.0994037211073 	 0.051736686442 	 0.051736686442 
2.2661624522 	 11.8694505107 	 12.2115898116 	 0.348304229278 	 0.338766827317 	 0.118223118068 	 0.00172155605888 	 0.880055325873 	 0.000877347065998 	 0.000877347065998 	 0.651706400753 	 0.808510976303 	 0.0931527099457 	 0.0474728989157 	 0.0474728989157 
2.2798142783 	 11.8480922708 	 12.2115858143 	 0.348142574035 	 0.338047741743 	 0.117981404392 	 0.0016295728258 	 0.880389022782 	 0.000820702006128 	 0.000820702006128 	 0.655632413402 	 0.806794541202 	 0.0881755339853 	 0.0444078573768 	 0.0444078573768 
2.29346584855 	 11.9140926351 	 12.2114738895 	 0.345663634622 	 0.337367719105 	 0.11777300215 	 0.00149907969395 	 0.880727918156 	 0.000708710410755 	 0.000708710410755 	 0.659558352473 	 0.805164758273 	 0.0811146028015 	 0.0383480369333 	 0.0383480369333 
2.3071174188 	 11.9139605223 	 12.2112180615 	 0.344976165107 	 0.336699824268 	 0.117619866986 	 0.00136043525596 	 0.881019697758 	 0.000595705865584 	 0.000595705865584 	 0.663484291543 	 0.803555194184 	 0.0736126077017 	 0.0322334061814 	 0.0322334061814 
2.32076898905 	 11.9139324984 	 12.2112060695 	 0.344226695014 	 0.335967910643 	 0.117468814837 	 0.00126888626422 	 0.881262298899 	 0.000491910596345 	 0.000491910596345 	 0.667410230614 	 0.801807708722 	 0.0686589283661 	 0.0266170856675 	 0.0266170856675 
2.3344205593 	 11.9139284949 	 12.2110941447 	 0.343474722737 	 0.335236716084 	 0.117315763666 	 0.00119323823252 	 0.881490998102 	 0.000432581807455 	 0.000432581807455 	 0.671336169684 	 0.800055890651 	 0.0645656436206 	 0.0234068286246 	 0.0234068286246 
2.34807212955 	 11.9139084778 	 12.2110541716 	 0.342658693253 	 0.33444075204 	 0.117160310309 	 0.00110182026911 	 0.881737869422 	 0.000358789338527 	 0.000358789338527 	 0.675262108755 	 0.798153875482 	 0.0596190541757 	 0.0194139476383 	 0.0194139476383 
2.36172369979 	 11.914072618 	 12.2109742253 	 0.341803996018 	 0.333612812004 	 0.117006503205 	 0.00102870713169 	 0.881964789663 	 0.000296803530239 	 0.000296803530239 	 0.679188047825 	 0.796173151258 	 0.0556629315456 	 0.0160599203382 	 0.0160599203382 
2.37537527004 	 11.847836052 	 12.210906271 	 0.342763154615 	 0.332834787618 	 0.116855803824 	 0.00098540596357 	 0.882158790212 	 0.000265168755253 	 0.000265168755253 	 0.683113986896 	 0.794312295871 	 0.0533199226537 	 0.0143481753135 	 0.0143481753135 
2.38902684029 	 12.0316930659 	 12.2108782898 	 0.337165425399 	 0.332085100512 	 0.116690489745 	 0.000966570640818 	 0.882342939614 	 0.000256534660102 	 0.000256534660102 	 0.687039925966 	 0.792521484323 	 0.0523007508712 	 0.0138809878774 	 0.0138809878774 
2.40267841054 	 12.0339910283 	 12.2106624348 	 0.336281891996 	 0.331278698048 	 0.116505471021 	 0.000944432564169 	 0.882550096415 	 0.00027958909515 	 0.00027958909515 	 0.690965865037 	 0.790584086184 	 0.0511028683961 	 0.0151284541391 	 0.0151284541391 
2.41632998079 	 11.9549995696 	 12.2107223946 	 0.337531953186 	 0.330493509637 	 0.116301218009 	 0.0009596184119 	 0.882739163579 	 0.000295309471282 	 0.000295309471282 	 0.694891804107 	 0.788713843479 	 0.0519245685445 	 0.0159790774054 	 0.0159790774054 
2.42998155104 	 12.0334345531 	 12.2108782898 	 0.334797283184 	 0.329796707292 	 0.116095049968 	 0.000949415168478 	 0.882955534864 	 0.000328051771646 	 0.000328051771646 	 0.698817743178 	 0.787060231202 	 0.0513724751229 	 0.0177507501854 	 0.0177507501854 
